500	100	0	0
0	6	50	26
1	6	29	37
2	7	30	38
3	8	32	37
4	9	33	36
5	11	69	42
6	12	58	30
7	13	62	31
8	15	73	26
9	15	46	31
10	16	74	33
11	16	62	45
12	17	38	33
13	18	57	26
14	19	75	42
15	19	59	46
16	20	60	33
17	21	55	31
18	21	70	40
19	21	41	45
20	21	54	48
21	23	43	44
22	26	51	36
23	26	80	29
24	27	50	27
25	27	80	43
26	27	49	39
27	28	77	33
28	28	54	26
29	28	54	42
30	29	84	40
31	29	73	32
32	30	65	33
33	31	63	29
34	32	71	42
35	33	61	47
36	34	54	36
37	34	58	26
38	35	71	32
39	36	87	34
40	37	57	41
41	39	80	36
42	39	93	39
43	39	98	29
44	40	79	45
45	41	100	39
46	43	79	25
47	43	97	37
48	45	94	44
49	50	104	26
50	51	96	37
51	53	81	48
52	53	80	33
53	55	91	47
54	57	87	33
55	58	108	37
56	60	93	30
57	60	112	26
58	60	90	48
59	60	82	32
60	62	101	32
61	62	105	45
62	64	98	34
63	64	105	40
64	65	89	32
65	69	114	37
66	69	94	33
67	70	115	25
68	72	130	38
69	73	123	33
70	74	106	26
71	74	124	44
72	76	122	45
73	76	130	25
74	77	132	35
75	77	129	41
76	77	115	43
77	78	113	27
78	78	128	38
79	80	116	39
80	81	116	44
81	83	115	32
82	84	138	45
83	85	108	37
84	85	112	45
85	85	112	48
86	86	111	26
87	87	139	26
88	88	115	30
89	89	120	35
90	93	129	26
91	93	142	44
92	95	150	39
93	95	153	26
94	95	138	25
95	95	127	38
96	96	128	46
97	96	118	49
98	98	121	36
99	99	155	28
100	102	128	25
101	102	130	40
102	103	143	47
103	104	148	48
104	104	148	26
105	105	143	46
106	106	126	33
107	106	141	48
108	106	147	44
109	107	166	38
110	107	149	48
111	108	165	37
112	108	144	47
113	109	151	43
114	110	157	34
115	111	161	36
116	111	135	48
117	112	166	33
118	115	153	28
119	117	163	39
120	118	167	29
121	118	146	32
122	120	174	34
123	120	150	46
124	122	150	46
