100	100	0	0
0	1	28	42
1	1	23	45
2	1	12	54
3	3	23	70
4	4	24	31
5	6	34	27
6	7	23	45
7	9	22	54
8	9	32	70
9	10	40	39
10	13	40	52
11	14	47	64
12	15	32	41
13	15	31	29
14	15	31	47
15	17	49	26
16	17	45	58
17	19	57	30
18	20	52	34
19	26	60	51
20	25	47	56
21	29	62	43
22	33	77	55
23	35	78	67
24	36	62	60
25	37	57	44
26	42	73	53
27	43	78	37
28	43	64	61
29	46	91	42
30	48	94	28
31	50	81	40
32	51	74	40
33	55	91	26
34	54	87	33
35	53	82	68
36	59	77	57
37	58	96	67
38	61	101	38
39	63	78	69
40	66	108	35
41	65	77	73
42	70	96	45
43	71	84	36
44	71	91	65
45	75	114	43
46	79	116	50
47	80	106	62
48	80	108	66
49	83	101	44
50	85	105	29
51	86	126	38
52	90	116	64
53	88	121	71
54	89	132	53
55	93	126	71
56	92	121	54
57	97	128	74
58	98	129	63
59	102	122	34
60	104	139	50
61	103	129	57
62	107	129	68
63	110	140	55
64	109	136	74
65	117	136	31
66	120	133	39
67	120	148	48
68	120	150	31
69	123	150	36
70	124	150	34
71	127	155	58
72	127	149	41
73	130	156	64
74	131	166	52
75	131	173	36
76	131	151	59
77	135	169	27
78	134	150	53
79	137	149	74
80	138	164	43
81	141	169	52
82	142	160	71
83	143	159	37
84	144	175	66
85	144	166	33
86	145	173	68
87	146	177	38
88	152	180	67
89	153	179	65
90	154	184	34
91	157	184	73
92	158	178	37
93	161	190	63
94	162	188	65
95	163	187	49
96	167	179	70
97	168	196	30
98	171	183	31
99	170	197	67
