500	100	0	0
0	4	23	34
1	5	25	31
2	5	15	47
3	6	28	41
4	6	25	35
5	6	31	38
6	7	32	39
7	7	18	44
8	9	24	32
9	13	39	28
10	13	40	28
11	14	43	40
12	16	45	45
13	20	46	29
14	21	47	27
15	21	47	29
16	22	44	38
17	23	41	48
18	24	40	29
19	24	49	38
20	26	39	46
21	26	54	41
22	27	51	27
23	27	45	30
24	31	42	47
25	31	48	33
26	31	57	36
27	31	55	49
28	35	53	32
29	36	57	38
30	37	51	26
31	38	52	29
32	39	51	42
33	42	59	32
34	42	68	41
35	43	55	36
36	43	63	33
37	44	71	46
38	45	66	47
39	48	60	30
40	48	68	34
41	48	73	42
42	53	73	33
43	53	81	29
44	55	76	37
45	56	66	25
46	57	84	41
47	58	69	47
48	58	87	42
49	60	71	49
50	62	87	33
51	62	79	47
52	62	81	49
53	67	92	29
54	68	86	28
55	69	89	26
56	69	98	42
57	70	91	43
58	70	93	42
59	70	95	37
60	71	84	40
61	72	92	43
62	73	84	26
63	73	95	34
64	74	99	27
65	75	90	27
66	76	93	30
67	77	92	29
68	78	102	37
69	81	97	45
70	82	107	42
71	82	94	31
72	85	103	26
73	85	95	44
74	86	110	37
75	87	110	35
76	87	113	46
77	89	117	40
78	90	117	34
79	90	114	34
80	93	104	37
81	94	107	33
82	97	123	47
83	100	114	31
84	102	127	31
85	107	126	32
86	108	125	46
87	109	130	39
88	109	130	44
89	110	139	27
90	112	140	41
91	112	139	32
92	113	141	40
93	113	128	25
94	117	129	37
95	117	142	49
96	118	140	41
97	119	135	32
98	119	131	27
99	122	145	30
100	123	147	25
101	123	135	32
102	124	147	25
103	124	134	38
104	125	137	48
105	126	149	36
106	127	152	41
107	128	145	45
108	130	144	29
109	132	144	32
110	133	154	34
111	137	159	35
112	138	157	29
113	139	157	33
114	139	150	39
115	139	159	43
116	140	164	47
117	141	155	44
118	143	166	48
119	145	156	36
120	145	163	48
121	146	156	35
122	148	164	32
123	149	167	44
124	149	171	29
125	150	164	32
126	151	175	26
127	151	168	32
128	155	165	46
129	155	170	41
130	156	166	49
