150	100	0	0
0	1	25	40
1	2	13	47
2	2	32	30
3	2	16	26
4	3	20	41
5	4	32	28
6	7	32	46
7	8	35	39
8	9	26	47
9	10	30	42
10	10	30	41
11	10	30	29
12	11	30	42
13	12	27	32
14	18	43	41
15	17	53	30
16	19	55	37
17	21	42	43
18	23	41	49
19	24	59	35
20	28	42	26
21	29	56	49
22	31	45	31
23	33	46	49
24	36	55	35
25	40	68	27
26	40	82	35
27	40	55	26
28	40	59	31
29	40	69	35
30	40	70	37
31	47	76	46
32	48	64	37
33	49	72	33
34	50	87	40
35	50	64	32
36	51	69	28
37	54	91	48
38	57	99	30
39	58	71	38
40	61	84	35
41	60	76	25
42	63	97	34
43	65	82	31
44	67	94	47
45	73	112	30
46	75	109	29
47	74	105	38
48	79	99	46
49	77	94	31
50	78	99	37
51	83	118	44
52	85	117	40
53	86	117	30
54	90	127	26
55	88	118	49
56	89	123	36
57	92	109	43
58	93	120	39
59	95	115	30
60	96	115	48
61	98	118	36
62	101	127	47
63	104	118	30
64	106	126	49
65	106	145	30
66	107	141	27
67	110	145	40
68	114	153	31
69	113	145	28
70	116	145	43
71	121	158	32
72	122	140	47
73	124	149	28
74	125	148	42
75	128	162	46
76	129	143	36
77	129	150	32
78	130	169	35
79	131	164	36
80	131	176	43
81	131	172	35
82	132	169	33
83	132	150	34
84	135	150	35
85	135	165	44
86	136	182	38
87	142	174	47
88	144	180	48
89	146	176	41
90	152	180	39
91	151	180	45
92	155	178	41
93	154	194	29
94	156	193	48
95	160	199	40
96	159	199	29
97	163	195	27
98	166	185	38
99	168	205	32
100	167	205	39
101	170	194	44
102	171	197	28
103	171	199	32
104	173	187	26
105	175	209	42
106	177	205	36
107	179	209	44
108	183	210	40
109	184	202	31
110	186	225	40
111	188	221	28
112	191	220	40
113	192	204	33
114	192	213	48
115	198	218	37
116	198	215	36
117	198	225	27
118	198	238	43
119	201	243	30
120	200	223	35
121	203	224	38
122	206	230	31
123	207	240	27
124	208	243	49
125	208	240	30
126	211	230	37
127	212	234	29
128	214	254	42
129	216	256	32
130	217	245	48
131	219	236	38
132	222	255	35
133	226	246	41
134	227	249	35
135	228	260	43
136	229	256	45
137	231	263	44
138	233	251	41
139	233	249	28
140	235	266	28
141	237	270	44
142	239	272	40
143	241	260	38
144	244	266	31
145	247	268	46
146	248	277	49
147	248	271	34
148	250	273	37
149	252	278	32
