150	100	0	0
0	1	23	29
1	5	31	55
2	7	25	55
3	7	36	67
4	9	23	44
5	9	22	46
6	10	32	54
7	11	24	69
8	11	40	41
9	13	38	31
10	15	40	46
11	15	28	66
12	16	40	40
13	17	44	30
14	18	29	38
15	18	40	72
16	19	36	73
17	20	31	56
18	21	31	28
19	23	38	46
20	24	47	49
21	24	42	44
22	24	55	39
23	24	46	41
24	25	55	54
25	27	43	40
26	27	58	45
27	29	51	45
28	30	50	38
29	33	59	69
30	33	64	45
31	35	66	55
32	37	55	41
33	39	52	73
34	40	66	43
35	40	69	42
36	42	61	34
37	45	76	65
38	47	69	39
39	48	69	48
40	47	67	74
41	50	70	57
42	53	74	58
43	55	65	33
44	58	82	63
45	59	77	33
46	60	85	49
47	62	81	37
48	63	91	67
49	63	83	38
50	64	84	32
51	64	92	26
52	65	90	51
53	66	84	29
54	70	87	35
55	70	93	57
56	71	99	38
57	71	86	36
58	74	91	46
59	75	99	41
60	76	92	55
61	76	101	45
62	78	100	61
63	78	94	59
64	80	106	39
65	80	108	37
66	82	101	27
67	83	99	25
68	84	105	45
69	86	103	71
70	87	108	54
71	87	97	27
72	88	101	58
73	89	107	28
74	93	110	36
75	95	115	26
76	96	111	31
77	98	112	36
78	98	116	46
79	99	124	30
80	99	129	26
81	100	126	71
82	101	114	36
83	102	113	56
84	103	132	27
85	103	126	61
86	104	131	72
87	106	129	68
88	107	119	33
89	108	131	54
90	114	144	52
91	115	128	33
92	115	130	56
93	118	149	67
94	120	145	33
95	121	138	37
96	121	135	42
97	123	145	26
98	125	137	64
99	128	141	73
100	129	146	41
101	129	153	31
102	130	142	58
103	132	164	46
104	132	152	29
105	133	161	65
106	133	164	58
107	133	158	37
108	134	148	28
109	134	148	61
110	136	149	63
111	137	166	29
112	138	169	57
113	139	157	29
114	140	155	61
115	143	161	63
116	145	164	73
117	147	175	39
118	147	178	41
119	148	164	56
120	149	164	69
121	150	171	70
122	150	165	46
123	152	172	25
124	154	181	45
125	155	180	36
126	157	182	56
127	158	186	30
128	161	188	51
129	161	189	54
130	163	177	45
131	163	176	38
132	164	193	41
133	164	186	29
134	165	179	62
135	167	178	37
136	169	182	33
137	170	195	52
138	177	192	54
139	178	188	59
140	178	202	40
141	178	203	64
142	178	202	38
143	179	196	38
144	181	204	52
145	181	198	42
146	182	205	30
147	182	199	72
148	184	211	55
149	184	204	48
