100	100	0	0
0	0	61	33
1	0	153	66
2	0	166	66
3	0	188	33
4	0	188	33
5	0	188	33
6	0	268	33
7	0	279	33
8	0	297	25
9	0	513	66
10	0	514	61
11	0	654	33
12	47	190	33
13	61	188	33
14	196	324	66
15	207	456	66
16	216	1141	66
17	261	1142	33
18	265	1411	33
19	538	862	33
20	661	722	33
21	821	1901	33
22	1488	2064	33
23	1641	1740	33
24	1933	1995	33
25	2019	2181	33
26	2650	3449	66
27	2662	2732	33
28	2761	2937	66
29	2787	2929	33
30	3208	3691	33
31	3375	3448	33
32	3376	3465	33
33	3530	3622	33
34	4128	4234	66
35	4460	4835	33
36	4545	5223	33
37	4622	4937	66
38	4779	4927	33
39	5016	5079	33
40	5118	5278	66
41	5205	5337	66
42	5371	5438	66
43	5452	5574	33
44	5554	5802	33
45	5714	5802	33
46	5870	6156	33
47	6234	6737	33
48	6271	6404	33
49	6443	7882	33
50	6450	6528	33
51	6523	6616	66
52	6540	7380	66
53	6728	6965	66
54	7211	7291	33
55	7801	7903	66
56	8121	8192	33
57	8121	8192	33
58	8326	8648	50
59	8427	8499	33
60	8428	8495	33
61	9584	10701	66
62	9805	9875	33
63	10137	10315	33
64	10255	10327	33
65	10276	10359	66
66	10465	10545	33
67	10578	10689	33
68	10787	10852	33
69	10801	11199	66
70	10841	10948	33
71	10866	11003	66
72	11038	11133	33
73	11161	11526	33
74	11557	11650	33
75	12500	12603	33
76	12868	12956	33
77	13009	13230	66
78	13076	13143	33
79	13442	13521	33
80	13442	13522	33
81	13504	13564	33
82	13619	13681	33
83	13619	13703	33
84	15132	16528	33
85	15748	15927	33
86	17004	17123	33
87	17162	17279	33
88	17838	17981	66
89	18037	18751	33
90	18088	18659	66
91	18366	18511	33
92	18474	18547	33
93	18791	19487	33
94	18947	19806	33
95	19080	19499	33
96	19651	19750	33
97	19651	19824	33
98	19724	20160	33
99	19805	20160	66
