1000	100	0	0
0	2	35	39
1	3	58	26
2	3	43	34
3	3	45	25
4	4	55	35
5	4	38	41
6	5	33	39
7	7	59	49
8	8	31	36
9	9	32	44
10	10	42	39
11	10	64	25
12	11	49	37
13	11	43	35
14	12	50	30
15	16	62	30
16	20	62	35
17	20	73	47
18	21	44	32
19	22	52	32
20	22	69	34
21	24	61	37
22	25	57	45
23	26	47	30
24	27	59	25
25	29	66	32
26	32	76	32
27	32	61	45
28	32	85	28
29	32	87	45
30	33	90	46
31	33	75	38
32	33	65	25
33	34	84	37
34	36	76	42
35	36	80	42
36	37	84	47
37	38	61	42
38	40	88	48
39	40	71	25
40	40	69	45
41	44	76	25
42	44	75	37
43	46	76	41
44	47	71	43
45	48	94	31
46	49	80	40
47	49	78	47
48	50	92	41
49	50	72	44
50	52	104	37
51	52	73	35
52	54	84	46
53	54	86	42
54	55	101	45
55	55	100	25
56	57	105	27
57	57	88	38
58	61	120	46
59	61	93	31
60	62	102	44
61	63	88	40
62	63	118	43
63	64	93	47
64	65	87	44
65	66	100	30
66	66	125	26
67	67	95	28
68	67	98	42
69	70	110	28
70	70	115	30
71	71	106	36
72	72	119	36
73	73	98	27
74	73	95	37
75	75	96	26
76	75	117	29
77	77	132	43
78	78	121	33
79	78	119	32
80	78	123	45
81	79	115	49
82	80	110	49
83	80	124	39
84	82	127	30
85	82	132	32
86	83	112	41
87	84	115	39
88	85	105	29
89	87	118	48
90	88	122	33
91	88	133	28
92	89	133	33
93	90	140	27
94	91	146	44
95	92	147	44
96	93	116	39
97	94	135	26
98	100	121	29
99	100	151	44
100	101	133	33
101	101	130	45
102	101	131	28
103	102	127	42
104	103	130	29
105	103	156	34
106	108	157	33
107	109	158	48
108	109	139	45
109	110	134	40
110	111	132	46
111	111	142	30
112	112	158	26
113	112	157	41
114	112	154	38
115	112	140	37
116	113	149	31
117	114	145	46
118	115	168	45
119	117	167	25
120	117	171	36
121	117	153	48
122	119	168	36
123	120	142	46
124	120	178	38
125	120	167	35
126	122	152	25
127	122	171	37
128	123	162	46
129	127	181	47
130	127	159	32
131	128	170	28
132	128	157	25
133	129	154	32
134	129	158	38
135	131	165	45
136	135	182	41
137	136	157	47
138	139	186	43
139	139	169	29
140	140	194	49
141	140	181	33
142	141	179	39
143	141	167	43
144	143	173	46
145	146	181	33
146	148	206	36
147	148	188	29
148	150	174	36
149	150	206	36
150	151	189	28
151	151	207	40
152	154	185	47
153	155	206	35
154	157	179	29
155	157	185	32
156	158	209	26
157	158	205	26
158	161	217	25
159	161	205	38
160	164	205	39
161	166	216	32
162	166	221	43
163	167	222	41
164	167	221	48
165	169	216	37
166	171	207	37
167	171	192	44
168	172	201	39
169	172	192	44
170	173	208	48
171	173	229	30
172	174	206	40
173	175	229	36
174	175	200	40
175	176	208	30
176	177	213	41
177	177	205	25
178	178	228	30
179	178	207	47
180	178	233	44
181	179	210	38
182	179	206	26
183	180	228	29
184	182	240	25
185	183	239	49
186	184	232	45
187	185	237	36
188	186	240	49
189	187	242	44
190	190	219	37
191	190	235	28
192	191	220	30
193	193	230	45
