200	100	0	0
0	1	39	27
1	1	35	26
2	2	12	32
3	2	22	28
4	2	35	37
5	3	33	25
6	3	23	33
7	3	35	41
8	4	16	37
9	6	27	45
10	7	46	33
11	7	45	31
12	8	33	34
13	9	22	34
14	9	33	30
15	13	25	49
16	17	41	42
17	19	46	32
18	20	53	29
19	20	45	34
20	21	59	44
21	21	67	30
22	21	64	41
23	24	42	34
24	26	54	41
25	29	42	26
26	30	72	34
27	28	64	47
28	31	46	46
29	31	51	35
30	37	80	33
31	36	69	44
32	40	72	44
33	43	60	38
34	44	80	26
35	44	76	31
36	48	78	41
37	47	83	36
38	52	75	47
39	56	95	42
40	55	85	48
41	57	89	49
42	58	89	29
43	58	99	29
44	63	80	34
45	62	97	39
46	61	101	48
47	65	90	25
48	66	100	48
49	70	89	29
50	71	95	25
51	74	115	36
52	73	99	48
53	77	97	29
54	79	95	33
55	84	107	36
56	86	115	45
57	88	126	29
58	91	136	48
59	93	117	32
60	92	136	40
61	96	112	30
62	96	112	26
63	98	144	48
64	102	142	31
65	103	142	27
66	105	139	32
67	108	126	25
68	110	148	38
69	109	124	31
70	111	151	49
71	114	156	30
72	113	128	31
73	116	134	31
74	116	128	44
75	118	140	35
76	119	162	37
77	119	144	37
78	119	162	26
79	121	160	43
80	122	157	38
81	123	169	28
82	123	157	42
83	125	176	26
84	127	176	33
85	130	157	25
86	132	148	31
87	131	172	42
88	129	173	28
89	135	169	49
90	138	154	43
91	137	161	43
92	141	162	38
93	143	166	44
94	145	167	47
95	145	173	49
96	145	190	40
97	146	173	42
98	146	163	33
99	146	190	36
100	149	181	44
101	150	176	44
102	150	184	39
103	153	201	45
104	152	190	46
105	155	201	45
106	158	180	49
107	159	190	39
108	164	197	37
109	165	211	25
110	165	191	45
111	168	215	47
112	170	187	39
113	171	205	30
114	174	208	38
115	175	194	38
116	177	191	28
117	178	197	33
118	178	191	26
119	182	218	40
120	183	217	49
121	185	218	37
122	188	213	44
123	189	231	28
124	193	218	36
125	192	213	38
126	196	220	36
127	195	238	32
128	198	223	39
129	199	217	39
130	200	234	48
131	200	234	44
132	202	246	27
133	203	229	44
134	203	240	41
135	203	231	48
136	204	249	31
137	204	248	36
138	206	226	49
139	207	248	30
140	209	249	36
141	212	240	32
142	216	260	41
143	219	264	47
144	221	243	45
145	224	240	49
146	225	242	42
147	227	248	30
148	228	273	30
149	228	266	44
150	233	280	38
151	232	266	46
152	235	276	33
153	239	269	36
154	241	257	43
155	245	267	36
156	244	272	36
157	247	270	27
158	250	283	25
159	252	293	41
160	251	283	29
161	256	291	36
162	258	297	45
163	259	306	43
164	263	306	41
165	261	288	48
166	262	276	28
167	265	286	42
168	268	299	44
169	274	316	27
170	278	316	28
171	279	303	34
172	277	314	36
173	281	319	46
174	282	297	43
175	284	320	32
176	284	308	42
177	284	303	38
178	289	309	39
179	292	316	48
180	294	316	34
181	295	314	27
182	298	325	32
183	300	318	37
184	302	315	46
185	301	315	38
186	304	325	36
187	305	322	30
188	305	327	29
189	307	336	48
190	310	325	44
191	311	323	36
192	311	336	29
193	312	333	36
194	312	331	47
195	312	329	34
196	312	327	34
197	312	327	29
198	313	337	39
199	313	340	33
