500	100	0	0
0	1	11	70
1	4	19	45
2	4	20	35
3	4	17	57
4	5	30	49
5	8	28	32
6	9	20	46
7	9	34	56
8	10	25	72
9	11	32	29
10	12	34	30
11	13	38	60
12	13	33	66
13	14	27	66
14	15	28	67
15	16	44	51
16	17	27	50
17	18	31	53
18	19	44	49
19	20	39	63
20	20	31	38
21	21	35	58
22	21	37	70
23	22	42	41
24	24	51	54
25	26	51	46
26	27	52	45
27	28	51	24
28	29	52	43
29	29	58	57
30	30	46	38
31	32	46	36
32	33	47	56
33	35	63	44
34	36	48	69
35	38	54	27
36	39	61	58
37	40	59	31
38	41	65	26
39	41	63	66
40	41	56	38
41	42	70	38
42	42	62	27
43	44	70	35
44	44	70	49
45	46	65	63
46	46	73	41
47	47	65	39
48	50	73	72
49	50	75	26
50	53	77	52
51	56	69	40
52	56	67	62
53	57	81	57
54	57	82	34
55	58	79	41
56	59	84	25
57	60	80	45
58	65	80	53
59	66	91	47
60	66	76	61
61	68	87	31
62	69	95	48
63	70	85	63
64	71	94	52
65	71	90	47
66	71	81	50
67	72	87	48
68	72	94	58
69	73	99	38
70	75	95	59
71	76	90	31
72	76	86	50
73	77	94	31
74	78	101	61
75	80	105	40
76	80	102	33
77	82	109	63
78	82	108	64
79	83	109	73
80	85	105	57
81	85	106	36
82	86	109	52
83	88	100	43
84	88	106	27
85	89	108	52
86	90	105	61
87	92	111	71
88	92	102	27
89	93	111	67
90	94	119	53
91	96	125	29
92	96	110	33
93	97	107	62
94	97	107	60
95	98	112	43
96	99	127	31
97	100	123	65
98	100	123	51
99	100	125	65
100	101	120	36
101	101	128	33
102	102	124	64
103	103	118	52
104	104	129	48
105	105	118	39
106	106	125	58
107	107	125	31
108	107	133	41
109	108	126	27
110	108	125	71
111	109	121	36
112	110	125	51
113	111	137	28
114	113	129	26
115	114	127	28
116	114	141	34
117	114	136	64
118	114	140	56
119	115	126	73
120	116	144	44
121	118	139	62
122	119	137	30
123	123	133	71
124	124	135	32
125	124	146	55
126	124	152	56
127	125	143	45
128	128	150	60
129	128	149	65
130	129	151	44
131	129	145	60
132	133	154	53
133	135	150	28
134	135	164	25
135	137	155	56
136	137	162	70
137	137	158	69
138	138	150	44
139	139	150	36
140	139	161	42
141	140	164	36
142	142	158	33
143	142	158	26
144	143	169	32
145	143	155	53
146	149	173	57
147	149	165	62
148	149	162	40
149	150	175	72
150	152	168	37
151	152	174	64
152	154	168	68
153	155	178	62
154	159	181	35
155	160	172	46
156	161	172	40
157	162	175	67
158	163	181	73
159	164	184	67
160	165	179	37
161	165	188	40
162	166	176	36
163	167	192	38
164	167	196	43
165	167	181	39
166	169	190	51
167	169	182	35
168	170	193	61
169	172	186	46
170	173	199	65
171	173	199	69
172	175	195	57
173	175	199	46
174	177	205	35
175	179	196	42
176	179	195	31
177	180	202	57
178	181	192	43
179	182	192	31
180	183	201	59
