1000	100	0	0
0	1	32	54
1	2	35	37
2	3	48	60
3	3	24	44
4	4	47	61
5	6	60	59
6	8	51	65
7	9	35	31
8	10	66	65
9	12	37	69
10	14	38	41
11	15	46	65
12	18	44	29
13	19	49	38
14	19	54	25
15	21	75	30
16	22	49	70
17	28	57	58
18	29	86	58
19	31	71	38
20	32	54	53
21	32	74	61
22	33	88	53
23	33	65	52
24	34	85	59
25	34	83	67
26	35	55	72
27	35	56	46
28	36	57	33
29	36	86	72
30	37	94	38
31	37	88	33
32	39	81	65
33	40	78	34
34	42	97	37
35	42	99	66
36	44	64	50
37	44	103	38
38	45	67	52
39	45	93	32
40	47	92	40
41	48	74	68
42	53	108	45
43	53	98	43
44	55	93	26
45	57	115	52
46	59	92	59
47	60	108	34
48	60	96	32
49	62	82	73
50	63	84	62
51	64	114	37
52	65	113	28
53	65	108	47
54	66	108	48
55	69	105	38
56	69	120	32
57	69	109	31
58	69	90	66
59	71	110	66
60	71	118	40
61	72	128	42
62	72	127	42
63	77	103	29
64	77	124	34
65	77	116	32
66	78	127	39
67	79	133	70
68	79	137	54
69	82	127	45
70	84	142	33
71	84	128	69
72	85	126	68
73	86	110	59
74	86	123	62
75	86	137	68
76	86	137	36
77	87	113	36
78	89	115	50
79	90	121	65
80	96	147	72
81	98	125	31
82	98	147	47
83	100	155	69
84	101	154	28
85	105	128	70
86	105	154	69
87	106	148	61
88	107	160	31
89	109	159	50
90	109	136	41
91	109	167	27
92	110	136	61
93	110	166	30
94	111	170	27
95	112	144	71
96	112	141	69
97	113	150	48
98	114	154	40
99	120	177	60
100	120	167	28
101	121	141	46
102	122	143	36
103	123	173	47
104	123	176	73
105	124	167	69
106	124	160	42
107	126	149	32
108	128	151	32
109	130	159	36
110	132	181	52
111	132	156	66
112	133	185	34
113	133	169	43
114	134	166	37
115	136	172	46
116	139	166	25
117	139	168	27
118	139	164	60
119	140	181	31
120	141	177	66
121	143	168	66
122	145	204	40
123	146	184	44
124	148	173	69
125	150	195	29
126	152	176	54
127	154	195	47
128	154	209	43
129	155	207	40
130	156	187	32
131	156	190	43
132	159	179	30
133	159	187	61
134	160	203	70
135	162	216	74
